customer_id,name,email,phone,city,state,pincode,gender,age,registration_date,loyalty_points,is_premium
CUST005527,Janaki Sem,janaki.sem142@gmail.com,9618343957,Pune,Maharashtra,669176,Female,19,09-04-2025,1380,Yes
CUST005528,Ekbal Cherian,ekbal.cherian533@rediffmail.com,9285840212,Delhi,Delhi,,m,0,2023-08-13,2525,No
CUST005529,Janani Srinivasan,janani.srinivasan838@outlook.com,9543353829,BHOPAL,Madhya Pradesh,841669,Male,27,2025-07-03,113,No
CUST005530,Nidra Chadha,,N/A,Pune,Maharashtra,846178,,41,2023-10-21,1271,Yes
CUST005531,Benjamin Krishnan,benjamin.krishnan856@gmail.com,9306020121,Ahmedabad,Gujarat,038389,male,48,2022-09-04,95,Yes
CUST005532,Ojas Menon,ojas.menon642@rediffmail.com,9227293861,Delhi,Delhi,524011,Male,32,2025-11-23,2722,1
CUST005533,dhruv dube,dhruv.dube961@gmail.com,9932743419,ahmedabad,Gujarat,940434,male,23,2025-07-15,2839,No
CUST005534,Yahvi Mann,yahvi.mann335@gmail.com,9144014296,Pune,Maharashtra,251649,Male,28,2022-07-01,694,Yes
CUST005535,Shravya Nadig,shravya.nadig635@yahoo.com,9191232884,Bhopal,Madhya Pradesh,006730,M,48,23-08-2022,936,Yes
CUST005536,,zayyan.morar860@rediffmail.com,9407918981,Kolkata,West Bengal,641310,0,55,2022-06-20,628,No
CUST005537,Noah Bains,noah.bains891@rediffmail.com,9355264042,SURAT,Gujarat,535445,female,,2024-10-31,1445,Yes
CUST005538,Ayush Aggarwal,ayush.aggarwal113@rediffmail.com,9556992316,Bangalore,,418223,MALE,49,2024-12-11,4939,No
CUST005539,tamanna krishnan,tamanna.krishnan976@rediffmail.com,,Delhi,Delhi,,Female,57,2023-03-12,4181,FALSE
CUST005540,Leela Gupta,leela.gupta494@rediffmail.com,9677346560,Indore,Madhya Pradesh,231793,Male,46,2022-08-27,4516,Yes
CUST005541,,ANTHONY.GERA881@YAHOO.COM,9403199214,PUNE,Maharashtra,903006,MALE,19,2026-01-20,1330,No
CUST005542,Ikbal Kala,ikbal.kala516@gmail.com,9918717863,Bangalore,,ABCDE,Male,39,2023-12-20,4200,Yes
CUST005543,Jyoti Dhillon,jyoti.dhillon310@rediffmail.com,9917024081,Ahmedabad,Gujarat,897635,1,63,2025-02-05,2734,No
CUST005544,Aditya Tandon,aditya.tandon916@outlook.com,9991664885,Indore,Madhya Pradesh,ABCDE,1,44,18/12/2022,784,Yes
CUST005545,Lakshmi Kumer,lakshmi.kumer804@hotmail.com,9771545645,Mumbai,Maharashtra,226739,Male,20,,3523,Yes
CUST005546,Lakshmi Ratta,lakshmi.ratta836@rediffmail.com,9198278802,Patna,Bihar,138461,male,999,2023-08-19,3494,Yes
CUST005547,Lakshmi Lalla,lakshmi.lalla199@gmail.com,9789888040,Ahmedabad ,,147514,,48,22-09-2025,4124,No
CUST005548,Jhalak Trivedi,jhalak.trivedi560@yahoo.com,9709430244,Ahmedabad,Gujarat,808442,m,999,27-06-2023,2183,No
CUST005549,Oscar Sridhar,,0000000000,Nagpur,Maharashtra,294106,NA,36,2022-07-10,,No
CUST005550,Mitesh Purohit,mitesh.purohit373@outlook.com,9118381928,Pune,Maharashtra,068983,m,25,20/05/2024,4180,Yes
CUST005551,Manbir Chaudhari,manbir.chaudhari572@gmail.com,9330663703,Delhi,Delhi,820382,MALE,50,2025-07-26,1280,No
CUST005552,Zinal Deshpande,zinal.deshpande775@gmail.com,9175207163,Lucknow ,Uttar Pradesh,940403,NA,38,2026-02-26,1693,No
CUST005553,Ladli Devi,ladli.devi538@gmail.com,9970129987,KOLKATA,West Bengal,360363,NA,48,2023-02-03,,No
CUST005554,Wyatt Shetty,NA,9361028173,Ahmedabad,Gujarat,ABCDE,Male,64,2023-06-19,2694,Yes
CUST005555,Pranit Luthra,pranit.luthra211@yahoo.com,9894645182,Mumbai,Maharashtra,787658,male,46,2026-02-10,1521,
CUST005556,Manthan Maharaj,manthan.maharaj114@hotmail.com,9730765862,Patna,Bihar,746355,male,23,07/10/2024,1936,Yes
CUST005557,Chandresh Mand,chandresh.mand103@hotmail.com,9885477613,Indore,Madhya Pradesh,076369,male,40,2023-04-05,50,TRUE
CUST005558,GABRIEL KAMDAR,gabriel.kamdar700@hotmail.com,9115346427, Ahmedabad,Gujarat,619179,Female,,2023-08-03,,Yes
CUST005559,Aishani Kadakia,aishani.kadakia569@yahoo.com,,Lucknow,Uttar Pradesh,085017,Male,37,2024-06-16,2653,Yes
CUST005560,.,nisha.shroff564@hotmail.com,9673953115,bangalore,Karnataka,645778,,29,2023-02-19,1924,Yes
CUST005561,Ishwar Halder,ishwar.halder153@yahoo.com,9486672164,PUNE,Maharashtra,908436,Female,26,,2330,Yes
CUST005562,Manan Pal,manan.pal997@outlook.com,9167419641,Nagpur,Maharashtra,051573,female,53,2025-11-13,3105,No
CUST005563,Advika Badal,advika.badal788@hotmail.com,9826690044,Jaipur,Rajasthan,389954,male,42,2026-03-01,1071,No
CUST005564,Chanchal Puri,chanchal.puri879@outlook.com,9334269505,pune,Maharashtra,237845,FEMALE,35,2025-11-07,4756,
CUST005565,.,isaiah.subramaniam371@rediffmail.com,,Ahmedabad,Gujarat,433832,female,57,2025-05-04,3346,No
CUST005566,Yash Bhatia,yash.bhatia496@rediffmail.com,9137918468,BHOPAL,Madhya Pradesh,891054,Male,21,2025-04-01,1632,Yes
CUST005567,ZINAL SACHAR,zinal.sachar349@rediffmail.com,9998572000,Pune,Maharashtra,809500,Male,32,2026-04-18,4088,Yes
CUST005568,Siddharth Bora,,9821638233,INDORE,Madhya Pradesh,680464,0,53,2023/20/12,2359,Yes
CUST005569,amol narasimhan,amol.narasimhan140@yahoo.com,,Kolkata,West Bengal,037982,female,40,17/07/2025,3084,No
CUST005570,kevin nayar,kevin.nayar993@hotmail.com,9402024655,Kolkata,West Bengal,521899,Male,40,2024-07-14,106,No
CUST005571,Hema Raghavan,hema.raghavan641@rediffmail.com,9755872186,Pune,Maharashtra,886876,1,21,2024-08-31,813,No
CUST005572,Urvi Rege,,,Pune ,Maharashtra,165426,Male,21,2024-10-04,3160,Yes
CUST005573,Eesha Chopra,eesha.chopra82@rediffmail.com,,Ahmedabad,Gujarat,687999,Female,51,2023-03-18,3876,No
CUST005574,Teerth Bora,teerth.bora735@gmail.com,,Patna,Bihar,174921,Female,41,2024-12-25,2384,Yes
CUST005575,Rishi Mittal,rishi.mittal200@yahoo.com,9691464695,indore,Madhya Pradesh,407294,Male,-35,2024-11-21,2474,Yes
CUST005576,Falak Sarna,,9820194667,Surat,Gujarat,465499,NA,28,2026-05-07,2645,Yes
CUST005577,Amara Dass,amara.dass116@yahoo.com,9358850800,Surat,Gujarat,984224,male,47,2024/30/08,,Yes
CUST005578,Rachana Mutti,rachana.mutti698@gmail.com,9736417485,Nagpur,Maharashtra,767712,Other,36,,104,Yes
CUST005579,Owen Samra,owen.samra61@yahoo.com,,Indore,,412906,1,42,2025-07-03,2033,Yes
CUST005580,Yug Bhavsar,yug.bhavsar986@hotmail.com,9516634696,Mumbai,Maharashtra,298758,Female,0,12-07-2025,,No
CUST005581,Matthew Chakraborty,matthew.chakraborty423@hotmail.com,9566792947,Ahmedabad ,Gujarat,354003,FEMALE,23,2024-03-20,,No
CUST005582,Vasatika Chhabra,vasatika.chhabra250@gmail.com,0000000000,Patna,Bihar,820197,MALE,59,2023-10-24,2676,Yes
CUST005583,Ayushman Dave,ayushman.dave544@gmail.com,9467985617,Hyderabad,Telangana,648870,MALE,27,2024-11-24,1392,No
CUST005584,Dhriti Khosla,dhriti.khosla854yahoo.com,9115978400,Delhi,Delhi,489926,F,50,2024-12-01,2307,Yes
CUST005585,Falan Rama,falan.rama59@outlook.com,,Bangalore,Karnataka,604546,M,27,2024-10-05,4254,No
CUST005586,Vidhi Hayre,,9910395189,bhopal,Madhya Pradesh,891600,Female,35,2025-10-27,546,Yes
CUST005587,luke walia,,9620611665,Chennai,Tamil Nadu,063313,Male,50,03/11/2024,2583,No
CUST005588,Qushi Lalla,,9679538483,Bhopal,Madhya Pradesh,017316,Male,35,2026-03-01,1475,No
CUST005589,IMARAN GREWAL,imaran.grewal702@outlook.com,9397210241,Kolkata,West Bengal,296167,female,-30,2023-11-29,3652,Yes
CUST005590,Warjas Mukhopadhyay,warjas.mukhopadhyay415@hotmail.com,9193305374,Bangalore ,Karnataka,379598,M,0,2024-01-11,1923,No
CUST005591,Krish Kara,krish.kara69@hotmail.com,9580282571,Chennai,Tamil Nadu,821164,M,36,2025-08-24,835,Yes
CUST005592,Kiaan Deo,kiaan.deo619@rediffmail.com,9125220631,Ahmedabad,Gujarat,556537,female,33,2024-08-21,,0
CUST005593,Karan Devi,karan.devi740@gmail.com,9486839986,kolkata,West Bengal,326853,Male,,2024-07-15,4018,Yes
CUST005594,,,0000000000,bangalore,Karnataka,925144,male,32,2022-06-25,343,No
CUST005595,Ranbir Bhardwaj,ranbir.bhardwaj781@gmail.com,9963201026,Chennai ,Tamil Nadu,258490,Male,-42,2023-11-06,333,Yes
CUST005596,,urvi.lalla795@outlook.com,9427344899, Indore,Madhya Pradesh,916377,F,23,2023-01-15,1035,No
CUST005597,veda sen,veda.sen225@hotmail.com,9107203913,Patna,Bihar,045603,Female,57,2023-04-06,237,Yes
CUST005598,Hardik Chowdhury,hardik.chowdhury566@gmail.com,, Mumbai,Maharashtra,240910,Female,22,2022-08-26,2091,Yes
CUST005599,Abhimanyu Zachariah,abhimanyu.zachariah727@yahoo.com,9728967089,LUCKNOW,Uttar Pradesh,232472,Male,61,,4902,Yes
CUST005600,anjali roy,anjali.roy106@gmail.com,,Hyderabad,Telangana,498595,Male,29,2024-11-07,2576,Yes
CUST005601,,chaitanya.choudhary73@yahoo.com,9304180056,Ahmedabad,Gujarat,319642,Male,48,2025-04-11,4234,No
CUST005602,Chatresh Aggarwal,chatresh.aggarwal261@rediffmail.com,9911256040,Delhi,Delhi,850249,Female,47,2026-01-31,198,No
CUST005603,Wriddhish Dara,wriddhish.dara551@gmail.com,9725267228,BHOPAL,Madhya Pradesh,503765,Other,64,2026-02-18,4108,Yes
CUST005604,,,9361432085,Indore,Madhya Pradesh,ABCDE,NA,63,2023-08-20,1610,No
CUST005605,Benjamin Bora,,9264787422,Patna,Bihar,,Female,39,2025-11-16,885,Yes
CUST005606,Yochana Deshmukh,yochana.deshmukh366@gmail.com,9798216591,Delhi,Delhi,633300,0,64,2026/09/05,1663,Yes
CUST005607,Neha Nair,neha.nair555@yahoo.com,9816364828,Lucknow,Uttar Pradesh,,FEMALE,49,2023-07-25,4525,Yes
CUST005608,anjali dutt,anjali.dutt707@gmail.com,9479821114,Patna,Bihar,026229,FEMALE,51,2025-10-17,2497,No
CUST005609,Suhani Natarajan,suhani.natarajan727@outlook.com,9840481595,Chennai,Tamil Nadu,435307,Male,33,2023-08-07,,Yes
CUST005610,Ubika Pandey,ubika.pandey427@hotmail.com,9878387357,Patna,Bihar,481548,Male,19,,363,No
CUST005611,Balvan Sarkar,balvan.sarkar334@rediffmail.com,9659096385,jaipur,Rajasthan,031851,Male,34,2024/21/02,3254,Yes
CUST005612,Tamanna Gera,tamanna.gera743@hotmail.com,9760727720,Mumbai,Maharashtra,077079,F,23,2025-08-04,3321,Yes
CUST005613,Meghana Kashyap,meghana.kashyap190@gmail.com,9928373854,Bhopal,Madhya Pradesh,338030,M,18,2026-01-25,4010,No
CUST005614,Libni Dey,libni.dey520@gmail.com,9317524167, Jaipur,Rajasthan,357492,NA,53,2026-01-30,2875,No
CUST005615,,nandini.grover634@gmail.com,9579730741,Mumbai,Maharashtra,522181,female,59,17/07/2024,4456,No
CUST005616,SIYA GOLLA,siya.golla861@rediffmail.com,9708713020,patna,,589154,Male,23,2023-01-22,1374,No
CUST005617,LUCKY MUNSHI,lucky.munshi194@outlook.com,9942698021,Mumbai,Maharashtra,966423,MALE,55,2025-11-04,,Yes
CUST005618,Inaya Mani,inaya.mani712@gmail.com,9250250831,jaipur,Rajasthan,266353,female,39,,3932,1
CUST005619,Faris Gaba,faris.gaba862@rediffmail.com,9974391840,Nagpur,Maharashtra,387132,M,63,2025-11-29,3753,yes
CUST005620,Aarini Buch,aarini.buch162gmail.com,0000000000,Ahmedabad,Gujarat,,Other,0,2023-06-14,332,Yes
CUST005621,Girik Sule,girik.sule912@gmail.com,+91-98895-84848,Surat,Gujarat,,Other,,2024-01-04,4800,TRUE
CUST005622,YASTI KARAN,yasti.karan577@gmail.com,9686808878,Mumbai,Maharashtra,674285,f,24,07-05-2023,888,No
CUST005623,,jhalak.hari767@hotmail.com,9204610837,Surat,,715689,female,63,2025-05-12,754,No
CUST005624,Gagan Yogi,gagan.yogi403@gmail.com,919715802534,Bhopal,Madhya Pradesh,923019,female,63,2023-03-31,30,No
CUST005625,Om Agate,om.agate114@yahoo.com,9204021854,Indore,Madhya Pradesh,555058,Other,37,2022-06-17,4939,FALSE
CUST005626,Warjas Aggarwal,,,Patna,Bihar,187664,M,23,2023-08-21,2473,No
CUST005627,triya mishra,TRIYA.MISHRA341@REDIFFMAIL.COM,9389642816,Jaipur,,912238,Male,45,2026-05-23,2178,No
CUST005628,Theodore Chander,,0000000000,Pune,Maharashtra,193659,Male,30,2024-04-21,3804,Yes
CUST005629,Damyanti Gour,damyanti.gour840@rediffmail.com,,Surat,Gujarat,945079,Male,43,2025-05-17,,No
CUST005630,Bhavya Natt,bhavya.natt236@rediffmail.com,9623230429, Lucknow,Uttar Pradesh,770260,Female,52,2022-10-14,478,Yes
CUST005631,Pahal Bajaj,NA,9539775823,Kolkata,West Bengal,786303,Female,999,2023-04-08,1539,No
CUST005632,Quincy Anne,quincy.anne547@outlook.com,9684620430,Ahmedabad,Gujarat,732738,f,63,19-02-2025,97,Yes
CUST005633,Chaitaly Parekh,chaitaly.parekh736@outlook.com,9608546567,Indore,Madhya Pradesh,240020,male,49,09/02/2025,4694,Yes
CUST005634,Dhriti Doshi,dhriti.doshi569@rediffmail.com,9711149091,Lucknow,Uttar Pradesh,279971,,46,2023-02-08,311,Yes
CUST005635,Wriddhish Virk,wriddhish.virk742@gmail.com,9253792232,,Maharashtra,ABCDE,F,52,2024-11-28,4277,No
CUST005636,Jhalak Varkey,jhalak.varkey167@yahoo.com,9786883050,PUNE,Maharashtra,736528,male,54,2024-03-04,2783,No
CUST005637,AARAV SAMA,aarav.sama893@hotmail.com,9226369948,Pune,,467832,f,60,2025-02-09,1871,Yes
CUST005638,Reva Sampath,reva.sampath756@gmail.com,9501982341,PUNE,Maharashtra,272218,Female,48,2025-01-03,3752,No
CUST005639,Chakradhar Chad,chakradhar.chad72@hotmail.com,9733110361,chennai,Tamil Nadu,158175,Other,58,2025/05/10,2322,No
CUST005640,ekalinga bir,ekalinga.bir803@outlook.com,9706011208,Chennai ,,270736,MALE,,2025-03-31,3469,Yes
CUST005641,Henry Toor,henry.toor231@outlook.com,9118300530,Nagpur,Maharashtra,916770,Female,44,2025-09-23,464,Yes
CUST005642,Anmol Mahal,anmol.mahal974@hotmail.com,+91-92606-45611,Indore ,Madhya Pradesh,548849,Male,63,2023-01-09,4167,
CUST005643,DAMYANTI CHANA,damyanti.chana408rediffmail.com,919772724047,Ahmedabad ,Gujarat,348111,1,59,2024-10-13,774,Yes
CUST005644,Kalpit Mann,NA,9743025295,Patna,Bihar,514624,female,39,2025-05-08,4571,TRUE
CUST005645,Reva Khurana,reva.khurana264@gmail.com,9383144335,PATNA,Bihar,602162,Female,30,,1572,Yes
CUST005646,bachittar choudhry,bachittar.choudhry366@gmail.com,9897488562,surat,Gujarat,839667,NA,36,30/04/2024,,No
CUST005647,Falak Gokhale,falak.gokhale271@yahoo.com,9762769178,Patna,Bihar,568051,male,47,2026-03-31,,Yes
CUST005648,Shravya Kapur,shravya.kapur530@yahoo.com,0000000000,Indore,Madhya Pradesh,932986,Other,62,2026-05-19,3246,No
CUST005649,BINA PRAKASH,bina.prakash672@hotmail.com,9705244062,surat,Gujarat,937029,Female,33,2022-12-01,2870,Yes
CUST005650,Oliver Kale,oliver.kale356@hotmail.com,9803300836,Surat,Gujarat,919268,male,60,16/01/2023,3287,Yes
CUST005651,Peter Ram,peter.ram257yahoo.com,9762091732,Chennai,Tamil Nadu,322498,M,45,2024-04-18,4227,Yes
CUST005652,CHARLES MAJUMDAR,charles.majumdar44@yahoo.com,+91-92986-96187,Patna,Bihar,102922,female,31,2025-02-24,2526,No
CUST005653,Nisha Deep,nisha.deep909@hotmail.com,N/A,Bangalore,Karnataka,988946,NA,39,,1545,No
CUST005654,Dipta Bumb,dipta.bumb726@outlook.com,9481960008,MUMBAI,Maharashtra,661465,male,29,2023-06-24,1798,Yes
CUST005655,Kiaan Kanda,kiaan.kanda886@gmail.com,9582647797,Pune,Maharashtra,763762,female,33,24-11-2024,4323,No
CUST005656,Zashil Bir,,9759661722,NAGPUR,Maharashtra,532076,Female,21,,3874,yes
CUST005657,Yamini Lall,yamini.lall50@yahoo.com,0000000000,Lucknow,Uttar Pradesh,962961,M,24,2024-08-11,4287,Yes
CUST005658,.,orinder.ramesh714@yahoo.com,9690417859,Jaipur,Rajasthan,050214,Female,47,2024-08-04,3428,No
CUST005659,Kevin Badami,,9596365896,Kolkata,West Bengal,458567,M,63,23-10-2025,,No
CUST005660,Neha Golla,neha.golla576@outlook.com,9122077174,Delhi,Delhi,910611,Male,34,2022-12-02,4860,No
CUST005661,Devansh Pandey,devansh.pandey2@gmail.com,0000000000,Ahmedabad,Gujarat,,male,45,2023-12-30,1844,Yes
CUST005662,Quincy Bal,quincy.bal773@outlook.com,9913492201,Indore,Madhya Pradesh,216311,male,39,2024-12-13,766,No
CUST005663,AISHANI SINGHAL,aishani.singhal325@outlook.com,,Indore,Madhya Pradesh,373750,Male,49,2023-04-24,,No
CUST005664,Peter Bir,peter.bir118@hotmail.com,9233307885,Bhopal,Madhya Pradesh,831504,Male,30,2025-03-25,1701,No
CUST005665,Inaya Kalita,inaya.kalita750@outlook.com,9419187441,Lucknow,Uttar Pradesh,128218,Female,51,2023-04-25,,Yes
CUST005666,Urishilla Balan,URISHILLA.BALAN830@OUTLOOK.COM,9600988388,Pune,Maharashtra,861501,0,,2023-04-02,968,Yes
CUST005667,Nitesh Subramanian,nitesh.subramanian736@rediffmail.com,9939623976,Indore,Madhya Pradesh,031507,Female,40,2025-08-05,4322,Yes
CUST005668,Warjas Vora,warjas.vora265@rediffmail.com,9345552478,bhopal,Madhya Pradesh,227318,0,50,2025-05-01,163,Yes
CUST005669,Jason Ramaswamy,jason.ramaswamy417@gmail.com,9910096573,Hyderabad,Telangana,898951,1,62,2025-10-15,1638,No
CUST005670,ekalinga devi,ekalinga.devi856@hotmail.com,9482417059,Chennai,Tamil Nadu,194993,Female,24,2026-03-12,,Yes
CUST005671,AMAIRA CHAWLA,amaira.chawla824rediffmail.com,,Mumbai,Maharashtra,408593,Other,38,,2506,No
CUST005672,Gagan Brar,,9745270573,Bangalore,Karnataka,011636,Female,,2024-05-18,4858,Yes
CUST005673,Indrajit Johal,,919533945742, Bangalore,,364874,Female,44,2022-06-28,4689,Yes
CUST005674,neel setty,neel.setty367@hotmail.com,9602922080,Jaipur,Rajasthan,343309,FEMALE,,2024-09-29,2956,Yes
CUST005675,Vasana Apte,vasana.apte590@yahoo.com,9846156049,Patna,Bihar,699414,male,47,2023-12-11,,Yes
CUST005676,Udant Nair,udant.nair350@rediffmail.com,9312259106,JAIPUR,Rajasthan,881733,male,45,15/02/2024,1541,Yes
CUST005677,Daksha Raval,daksha.raval149@hotmail.com,9729153553,Surat,Gujarat,348746,M,57,25-07-2023,1104,Yes
CUST005678,Anirudh Grewal,anirudh.grewal604@hotmail.com,9556231799,Bangalore,Karnataka,090626,Female,54,06-01-2026,3133,No
CUST005679,Girik Sidhu,girik.sidhu417@gmail.com,9536650529,Nagpur,Maharashtra,072444,Female,58,2026-03-04,4209,No
CUST005680,Bahadurjit Chokshi,bahadurjit.chokshi732yahoo.com,,SURAT,Gujarat,194257,,23,2023-04-27,2913,Yes
CUST005681,Krish Khurana,krish.khurana168@yahoo.com,9932751577,Ahmedabad,Gujarat,635242,Female,51,2023-10-23,1245,Yes
CUST005682,Chaitaly Raghavan,chaitaly.raghavan793@gmail.com,9920575181,Lucknow,,752017,1,62,2026-03-15,1936,0
CUST005683,Upasna Sarin,upasna.sarin171@yahoo.com,+91-94198-90134,Ahmedabad,Gujarat,001263,male,58,2026-05-13,6,Yes
CUST005684,Vrinda Chowdhury,vrinda.chowdhury202@hotmail.com,9307607062,Surat,Gujarat,668788,m,23,2023-10-01,2260,Yes
CUST005685,SAMESH UPADHYAY,samesh.upadhyay831@outlook.com,0000000000,Patna,Bihar,054725,Other,54,,716,Yes
CUST005686,Triveni Nadkarni,triveni.nadkarni562@rediffmail.com,9738801181,Bhopal,Madhya Pradesh,811956,Female,26,2023-08-30,2428,Yes
CUST005687,Eiravati Khalsa,eiravati.khalsa322@yahoo.com,9771134412,Indore,Madhya Pradesh,368068,female,46,2026-02-11,1084,FALSE
CUST005688,Niharika Manne,niharika.manne398@gmail.com,,Lucknow,,038543,m,37,2025-03-11,464,Yes
CUST005689,NANDINI DEY,nandini.dey10@gmail.com,9322071121,Delhi,Delhi,997169,MALE,54,2024-12-13,982,Yes
CUST005690,Chaitanya Khare,chaitanya.khare529@yahoo.com,+91-98013-36908,Bangalore,Karnataka,331954,FEMALE,36,02/04/2026,,Yes
CUST005691,Vedika Dyal,vedika.dyal723@outlook.com,9652703819,Surat ,Gujarat,505352,Female,42,2025-09-26,3694,Yes
CUST005692,Rachit Uppal,rachit.uppal477@yahoo.com,9399040054,BHOPAL,Madhya Pradesh,,F,18,2025-11-24,4379,No
CUST005693,Champak Behl,champak.behl816@yahoo.com,9181209982,Kolkata,West Bengal,099106,M,21,2025-08-20,4273,No
CUST005694,Kamya Bhatnagar,kamya.bhatnagar767@rediffmail.com,9825373999,Bangalore,Karnataka,357825,Male,35,2022-07-07,1092,No
CUST005695,Netra Wason,netra.wason8@hotmail.com,9663471656,Delhi,Delhi,ABCDE,Male,37,2023-06-04,771,No
CUST005696,vasatika johal,vasatika.johal271@yahoo.com,,BANGALORE,Karnataka,858012,female,61,2023-07-17,1296,Yes
CUST005697,Hritik Sidhu,hritik.sidhu702@gmail.com,9959576903,Surat,Gujarat,,Female,21,2023-11-29,4082,Yes
CUST005698,Udyati Contractor,udyati.contractor497@rediffmail.com,9760715773,DELHI,Delhi,457112,FEMALE,33,,1589,Yes
CUST005699,.,aashi.nazareth593@yahoo.com,9711307573,MUMBAI,Maharashtra,356178,f,,,3248,No
CUST005700,Nicholas Ram,nicholas.ram35@hotmail.com,9951422054,Lucknow,Uttar Pradesh,669907,F,57,2023-08-05,1641,No
CUST005701,YOCHANA BHANDARI,yochana.bhandari546@outlook.com,9221698722,pune,,649353,f,52,23/09/2024,,Yes
CUST005702,Aashi Uppal,aashi.uppal355@outlook.com,,Delhi,Delhi,474632,female,62,25/06/2022,3715,No
CUST005703,Rachita Natt,rachita.natt468@hotmail.com,9763217094,Bangalore ,Karnataka,352681,Female,57,2022-12-26,4910,0
CUST005704,Mekhala Sarkar,mekhala.sarkar208@outlook.com,N/A,HYDERABAD,Telangana,090435,1,59,2022-12-24,3921,Yes
CUST005705,Lila Barman,lila.barman444@hotmail.com,9673846506,Kolkata,West Bengal,572740,Female,41,2024-12-03,1064,Yes
CUST005706,madhav khanna,madhav.khanna33@gmail.com,9926217673,Lucknow,Uttar Pradesh,421898,Male,44,2026-01-22,4901,No
CUST005707,Gautam Sangha,NA,9567601284,Bangalore,Karnataka,999314,FEMALE,31,2024-06-21,2724,No
CUST005708,Jairaj Patla,jairaj.patla785@hotmail.com,9508349913,MUMBAI,Maharashtra,620737,Female,53,2024-06-09,513,Yes
CUST005709,Ansh Mistry,ansh.mistry722@outlook.com,9822937860,Patna,,887877,Male,49,2024-11-01,1356,FALSE
CUST005710,niharika dubey,niharika.dubey57@hotmail.com,9856981143,NAGPUR,Maharashtra,726245,Male,35,2025-06-13,,No
CUST005711,Gayathri Varkey,gayathri.varkey732@rediffmail.com,9190996206,Hyderabad,Telangana,419945,1,27,2022-12-12,992,No
CUST005712,Gauri Butala,gauri.butala751@yahoo.com,9804166085,patna,Bihar,489784,Male,0,,881,No
CUST005713,Upkaar Sengupta,upkaar.sengupta330@hotmail.com,9613683493,NAGPUR,,626344,NA,38,2024-08-09,4646,1
CUST005714,Edhitha Raman,edhitha.raman571@yahoo.com,,Nagpur,Maharashtra,540661,Female,,2023-05-08,2449,Yes
CUST005715,Mohini Muni,mohini.muni678@hotmail.com,9134559806,delhi,Delhi,208161,Male,41,2023-06-04,3567,No
CUST005716,Faras Gole,faras.gole831@outlook.com,,Hyderabad,Telangana,427844,m,18,2025-09-28,617,Yes
CUST005717,Yahvi Trivedi,yahvi.trivedi48@rediffmail.com,9562905455,Kolkata ,West Bengal,549792,Female,26,2025-06-10,1976,Yes
CUST005718,Anya Ahluwalia,anya.ahluwalia698@hotmail.com,9102122480,Surat,Gujarat,815567,Other,46,2025-08-07,3265,No
CUST005719,Vaishnavi Varghese,vaishnavi.varghese433@gmail.com,9433472795,Chennai ,Tamil Nadu,785258,Female,44,2024-11-17,2417,No
CUST005720,Ikbal Rastogi,ikbal.rastogi283rediffmail.com,,Lucknow,Uttar Pradesh,369647,0,,05-05-2024,3457,Yes
CUST005721,Noah Puri,noah.puri111@outlook.com,9795729509,Ahmedabad,Gujarat,140085,Female,62,2024-05-20,2666,No
CUST005722,Ira Ratta,ira.ratta552@hotmail.com,9964489523,Delhi,Delhi,,MALE,64,2024-03-19,3263,Yes
CUST005723,Aditya Mody,aditya.mody797@hotmail.com,9294012921,Kolkata,West Bengal,476170,NA,38,,3026,Yes
CUST005724,Azaan Nadkarni,azaan.nadkarni887@gmail.com,,Hyderabad,Telangana,307388,FEMALE,0,2025-05-11,3611,No
CUST005725,Charan Som,charan.som257@outlook.com,9131007517,Bhopal,,290264,Other,22,04-11-2022,4225,Yes
CUST005726,Deepa Garde,deepa.garde22@gmail.com,9888098937,,Gujarat,491819,MALE,43,07/05/2023,,1
CUST005727,Indali Borra,,9841993536,Nagpur,Maharashtra,608086,NA,64,2025/27/02,1425,Yes
CUST005728,Qadim Solanki,qadim.solanki699@rediffmail.com,9104575998,Indore,Madhya Pradesh,630727,Female,23,2024-12-10,4701,No
CUST005729,Ayaan Behl,ayaan.behl797gmail.com,9987400222, Delhi,Delhi,640882,NA,31,,386,Yes
CUST005730,AISHANI PRABHAKAR,aishani.prabhakar769@hotmail.com,9726986705,Bhopal,Madhya Pradesh,513163,Male,42,2023-12-21,3405,Yes
CUST005731,,omisha.shenoy207@rediffmail.com,9496031673,Patna,Bihar,310913,Other,22,2025-01-27,3889,Yes
CUST005732,upasna handa,upasna.handa652@gmail.com,9664960959,Lucknow,Uttar Pradesh,419797,MALE,-47,2023-03-07,,No
CUST005733,Indrajit Natt,indrajit.natt475@hotmail.com,9809661502,Delhi,,990649,female,58,2023-08-01,1520,No
CUST005734,Ucchal Nayar,ucchal.nayar786@outlook.com,9600834256,Bhopal,Madhya Pradesh,228392,male,36,2025-08-28,1048,Yes
CUST005735,Mohammed Manne,mohammed.manne560@gmail.com,9976131438,Jaipur ,Rajasthan,481749,Female,61,06-08-2022,873,No
CUST005736,Praneel Parsa,praneel.parsa765@gmail.com,9949944991,Bangalore,Karnataka,693427,M,43,2025-10-29,,
CUST005737,Vedant Walia,VEDANT.WALIA358@GMAIL.COM,9733754991,Ahmedabad,Gujarat,482523,Male,44,,3719,No
CUST005738,Vrinda Kalla,vrinda.kalla41@outlook.com,9501019471,Chennai,Tamil Nadu,735112,Male,61,10-12-2023,2312,Yes
